preprocessed_tweets,tweet_content,tweet_label,confidence
komitmen nyata presiden prabowo sidak program makan bergizi gratis anak bangsa,Komitmen Nyata Presiden Prabowo; Sidak Program Makan Bergizi Gratis Demi Masa Depan Anak Bangsa! https://t.co/f4TV9hGTI5,neutral,0.9969481825828552
presiden prabowo subianto inspeksi mendadak sidak meninjau langsung pelaksanaan program makan bergizi gratis jakarta timur senin 3 2 2025 kunjungannya prabowo mengunjungi sd negeri 05 jati tk negeri 02 terletak kawasan pulo,Presiden Prabowo Subianto melakukan inspeksi mendadak (sidak) untuk meninjau langsung pelaksanaan program makan bergizi gratis di Jakarta Timur pada Senin (3/2/2025). Pada awal kunjungannya Prabowo mengunjungi SD Negeri 05 Jati dan TK Negeri 02 yang terletak di kawasan Pulo https://t.co/yO41NDBHvs,neutral,0.9986687898635864
presiden prabowo sidak dapur makan bergizi gratis rawamangun,Presiden Prabowo Sidak Dapur Umum Makan Bergizi Gratis di Rawamangun https://t.co/SiNV4WMWnU,neutral,0.9981202483177184
setuju program makan bergizi gratis kalah perhatikan kesejahteraan tenaga2 guru honore presiden,@prabowo Kita juga setuju dengan program Makan Bergizi Gratis tapi yg tidak kalah penting perhatikan juga kesejahteraan tenaga2 Guru honore kita pak Presiden. ,neutral,0.938482940196991
pa presiden papua butuh pendidikan kesehatan gratis makan gratis fasilitasi olh tni polri masyarakat trauma kasih dinas terkait,@KemensetnegRI Pa presiden kami di papua butuh pendidikan dan kesehatan gratis Makan gratis di fasilitasi olh TNI/ POLRI ini masyarakat trauma kasih ke dinas terkait,neutral,0.9989515542984008
presiden prabowo sidak dapur makan bergizi gratis rawamangun,Presiden Prabowo Sidak Dapur Umum Makan Bergizi Gratis di Rawamangun #MakanBergiziGratis #PCORI #PresidenPrabowo https://t.co/6lT6xETFhf,neutral,0.9981202483177184
mendagri tito presiden prabowo dana pendidikan daerah program makan bergizi gratis difokuskan perbaikan sekolah,Mendagri Tito mengatakan Presiden Prabowo meminta agar dana pendidikan di daerah tidak digunakan untuk program makan bergizi gratis namun difokuskan untuk perbaikan sekolah. https://t.co/eSWqx7DdU8,neutral,0.998818576335907
presiden prabowo sidak dapur sekolah rawamangun meninjau program makan bergizi gratis disambut antusias warga siswa prabowo berbincang petugas dapur kelancaran program,Presiden Prabowo melakukan sidak ke dapur umum dan sekolah di Rawamangun untuk meninjau program Makan Bergizi Gratis. Disambut antusias warga dan siswa Prabowo juga berbincang dengan petugas dapur umum untuk memastikan kelancaran program. #Barisan08 #Prabowo #KabinetMerahPutih https://t.co/ulQ4UX7px9,neutral,0.996761918067932
presiden prabowo tinjau pelaksanaan program makan bergizi gratis sd tk,Presiden Prabowo Tinjau Pelaksanaan Program Makan Bergizi Gratis di SD dan TK https://t.co/FgBMIP0VqM,neutral,0.9988184571266174
presiden prabowo subianto berkomitmen   program makan bergizi gratis mbg menjangkau anak anak indonesia,Presiden Prabowo Subianto berkomitmen untuk terus menyempurnakan program Makan Bergizi Gratis (MBG) agar dapat menjangkau seluruh anak-anak di Indonesia. https://t.co/IqYSVqbC1I,neutral,0.9987844824790956
presiden ri prabowo subianto anggaran daerah dialokasikan program makan bergizi gratis mbg dialihkan difokuskan perbaikan fasilitas sekolah,Presiden RI Prabowo Subianto meminta anggaran daerah yang telah dialokasikan untuk program Makan Bergizi Gratis (MBG) dialihkan dan difokuskan bagi perbaikan fasilitas sekolah. | #Prabowo #TitoKarnavian #MBG https://t.co/QlXPpFJJJ7,neutral,0.998771607875824
1 presiden prabowo subianto meninjau langsung pelaksanaan program makan bergizi gratis mbg sdn jati 05 pagi pulogadung jakarta timur 3 2,1. Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur (3/2). #KemensetnegRI #RilisPresiden https://t.co/lGLd0IHmzF,neutral,0.9989429116249084
suasana ceria menyambut kedatangan presiden prabowo sdn jati 05 jakarta meninjau program makan bergizi gratis siswa raga nadin senang orang tua neni terbantu,Suasana ceria menyambut kedatangan Presiden Prabowo di SDN Jati 05 Jakarta untuk meninjau program Makan Bergizi Gratis. Siswa seperti Raga dan Nadin mengungkapkan rasa senang mereka sementara orang tua seperti Neni merasa sangat terbantu #Barisan08 #Prabowo #KabinetMerahPutih https://t.co/jXfVGSah72,positive,0.991029977798462
presiden ri prabowo subianto perhatian program makan bergizi gratis mbg inspeksi mendadak sidak salah sekolah menariknya video beredar media sosial prabowo mengintip kaca,Presiden RI Prabowo Subianto kembali menunjukkan perhatian besar terhadap program Makan Bergizi Gratis (MBG) dengan melakukan inspeksi mendadak (sidak) di salah satu sekolah. Menariknya dalam sebuah video yang beredar di media sosial Prabowo tampak mengintip melalui kaca https://t.co/Lnxkr7Qa4E,neutral,0.9987707734107972
presiden prabowo subianto meninjau satuan pelayanan pemenuhan gizi sppg dapur rawamangun jakarta timur prabowo proses penyiapan makan bergizi gratis mbg,Presiden Prabowo Subianto meninjau Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur di Rawamangun Jakarta Timur. Prabowo ingin melihat proses penyiapan makan bergizi gratis (MBG). #presidenprabowo #prabowo #makanbergizigratis #mbg #sppgrawamangung #rawamangun https://t.co/KWtQYHqznd,neutral,0.998729646205902
presiden prabowo subianto tinjau pelaksanaan makan bergizi gratis jakarta 3 februari 2025 program makan bergizi gratis harapan anak indonesia suasana sekolah dasar jakarta meriah bersemangat teriakan,Presiden Prabowo Subianto Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta 3 Februari 2025 Program Makan Bergizi Gratis Harapan Baru untuk Anak Indonesia Suasana di sebuah sekolah dasar di Jakarta hari ini tampak lebih meriah dan bersemangat dari biasanya. Teriakan para https://t.co/E4DtGGWF39,neutral,0.9984011054039
presiden prabowo blusukan sekolah tinjau langsung program makan bergizi gratis,Presiden Prabowo Blusukan ke Sekolah: Tinjau Langsung Program Makan Bergizi Gratis https://t.co/eNzzt80Yz3 https://t.co/Slluec9kkt,neutral,0.9985098242759703
dimiskinin masal sih rakyat tinggal antre bansos makan gratis lihat presiden pidato omon omon lihat istri wapres pakai baju amp tas branded mendampingi suami bagi2 susu lihat mobil mewah pejabat pakai patwal pemandangan indah,Memang mau dimiskinin masal sih kita semua Nanti rakyat tinggal antre bansos + makan gratis sambil liat presiden pidato omon-omon liat istri wapres pake baju &amp; tas branded mendampingi suami bagi2 susu dan liat mobil mewah pejabat lewat pake patwal Pemandangan indah ,neutral,0.7737090587615967
wakil kepala staf kepresidenan muhammad qodari presiden prabowo subianto harapan program makan bergizi gratis mbg terlaksana daerah,Wakil Kepala Staf Kepresidenan Muhammad Qodari menyatakan Presiden Prabowo Subianto mempunyai harapan besar pada program Makan Bergizi Gratis (MBG) yang saat ini sudah terlaksana di sejumlah daerah. https://t.co/yAbmYjXBMD,neutral,0.998836100101471
respect tinjau kualitas makan bergizi gratis presiden prabowo terjun langsung sekolah sekolah dapur pengelolaan mbg,Respect! Tinjau kualitas Makan Bergizi Gratis Presiden Prabowo terjun langsung ke sekolah-sekolah dan dapur umum pengelolaan MBG! #GarudaTV #Laporan8 #viral #MBG #PresidenPrabowo #MakanBergiziGratis https://t.co/FGEumAFJXB,neutral,0.9983578324317932
maki2 jokowi deretannya melabeli baksos nama pribadi sumbangan anggaran dari  l pemilu presiden kemarin sekarang  berbondong2 muja muji makan siang gratis aduh ,Maki2 pak jokowi dan deretannya karena melabeli baksos atas nama pribadi dan sumbangan anggaran dr k/l selama pemilu presiden kemarin skrg berbondong2 muja muji makan siang gratis. Hadeh.,negative,0.9967654943466188
dibagus bagusin sih makanan saji dan lain-lain nya presiden prabowo subianto meninjau dapur satuan pelayanan pemenuhan gizi sppg rawamangun prabowo proses penyajian makan bergizi gratis,Pasti dibagus-bagusin sih makanan tempat saji dll nya lah @prabowo ... https://t.co/0MWI7jPHON Presiden Prabowo Subianto meninjau dapur atau Satuan Pelayanan Pemenuhan Gizi (SPPG) Rawamangun. Prabowo melihat proses penyajian makan bergizi gratis.,neutral,0.9712576866149902
warga siswa antusias menyambut kehadiran presiden prabowo subianto program makan bergizi gratis berjalan sekolah sekolah,Warga dan siswa antusias menyambut kehadiran Presiden Prabowo Subianto yang ingin memastikan program Makan Bergizi Gratis berjalan baik di sekolah-sekolah. https://t.co/WJQikIallm #Polhuk #AdadiKompas,neutral,0.9935749173164368
presiden prabowo meninjau langsung makan bergizi gratis sd tk jaktim siswa berebut salaman prabowo,Presiden Prabowo meninjau langsung makan bergizi gratis di SD dan TK di Jaktim. Para siswa terlihat berebut ingin salaman dengan Prabowo. https://t.co/uUGA5Dm7q3,neutral,0.9988012313842772
presiden prabowo subianto tinjau pelaksanaan makan bergizi gratis jakarta presiden prabowo subianto meninjau langsung pelaksanaan program makan bergizi gratis mbg sdn jati 05 pagi pulogadung jakarta timur senin 3 februari 2025 kunjungan disambut,Presiden Prabowo Subianto Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta. Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur pada Senin 3 Februari 2025. Kunjungan tersebut disambut https://t.co/FzalvJPUTD,neutral,0.9984835982322692
makan gizi gratis dipilih presiden gibren nge bujer kesono makan iya kaya nge bujer begitu ,@PartaiSocmed @prabowo Buat apa makan bergiji gratis? Buat dipilih jadi presiden sama gibren lah makanya lu nge bujer aja kesono tar dapet makan juga ya kaya biasanya aja nge bujer gitu,negative,0.6088138818740845
warga siswa antusias menyambut kehadiran presiden prabowo subianto program makan bergizi gratis berjalan sekolah sekolah,Warga dan siswa antusias menyambut kehadiran Presiden Prabowo Subianto yang ingin memastikan program Makan Bergizi Gratis berjalan baik di sekolah-sekolah. #Polhuk #AdadiKompas https://t.co/Nq1eNYI49q,neutral,0.9935749173164368
warga siswa antusias menyambut kehadiran presiden prabowo subianto program makan bergizi gratis berjalan sekolah sekolah,Warga dan siswa antusias menyambut kehadiran Presiden Prabowo Subianto yang ingin memastikan program Makan Bergizi Gratis berjalan baik di sekolah-sekolah. #Polhuk #AdadiKompas https://t.co/qm0bw2vUw7,neutral,0.9935749173164368
presiden prabowo sidak dapur sekolah tinjau langsung program makan bergizi gratis,Presiden Prabowo Sidak Dapur Umum dan Sekolah Tinjau Langsung Program Makan Bergizi Gratis https://t.co/Lo1dzHf3FS,neutral,0.9988419413566588
presiden prabowo subianto inspeksi mendadak dapur satuan pelayanan pemenuhan gizi program makan bergizi gratis mbg kawasan rawamangun jakarta timur senin 3 2 2025 pagi sidak pelaksanaan program mbg berjalan,Presiden Prabowo Subianto inspeksi mendadak ke dapur umum atau Satuan Pelayanan Pemenuhan Gizi untuk program makan bergizi gratis (MBG) di kawasan Rawamangun Jakarta Timur Senin (3/2/2025) pagi. Sidak ini dilakukan untuk memastikan pelaksanaan program MBG berjalan dengan baik. https://t.co/VrxHVvXcXG,neutral,0.9988064765930176
koordinasi terkait kesiapan pengadaan makan siang gratis kapolres lebong akbp awilzan s i m h melaksanakan koordinasi dewan pimpinan wilayah yayasan prabu center 08 terkait kesiapan pengadaan makan siang gratis sesuai program presiden ri,Koordinasi Terkait Kesiapan Pengadaan Makan Siang Gratis. Kapolres Lebong AKBP. Awilzan S.I.K M.H Melaksanakan Koordinasi Dengan Dewan Pimpinan Wilayah Yayasan Prabu Center 08 Terkait Kesiapan Pengadaan Makan Siang Gratis Sesuai Dengan Program Presiden RI. @poldabengkulu https://t.co/SEmjq0Z6Ei,neutral,0.998635470867157
presiden prabowo sidak dapur makan bergizi gratis rawamangun,Presiden Prabowo Sidak Dapur Umum Makan Bergizi Gratis di Rawamangun https://t.co/Y3fe7czE48,neutral,0.9981202483177184
utusan presiden hashim djojohadikusumo mengungkap program makan bergizi gratis mbg prioritas pemerintah digagas presiden prabowo subianto 2006,Utusan Presiden Hashim Djojohadikusumo mengungkap program Makan Bergizi Gratis (MBG) yang saat ini menjadi prioritas pemerintah telah digagas oleh Presiden Prabowo Subianto sejak tahun 2006. #PrabowoPeduliGizi #MakanBergiziGratis #ProgramPrabowo2006 #HashimUngkapFakta https://t.co/PjCk3BhaW6,neutral,0.9988675117492676
presiden prabowo subianto inspeksi mendadak dapur satuan pelayanan pemenuhan gizi program makan bergizi gratis mbg kawasan rawamangun jakarta timur senin pagi,Presiden Prabowo Subianto melakukan inspeksi mendadak ke dapur umum atau Satuan Pelayanan Pemenuhan Gizi untuk program makan bergizi gratis (MBG) di kawasan Rawamangun Jakarta Timur Senin pagi. https://t.co/QgEOvqlye9,neutral,0.9987894892692566
akarta perjuangan presiden prabowo subianto makan bergizi gratis anak indonesia digagas memenangkan pilpres 2024,akarta - Perjuangan Presiden Prabowo Subianto untuk memberikan makan bergizi gratis bagi anak Indonesia rupanya telah digagas jauh sebelum ia memenangkan Pilpres 2024. #PrabowoPeduliGizi #makanbergizigratis #AnakSehatIndonesiaMaju #PrabowoUntukAnak #GiziUntukMasaDepan https://t.co/8OjSaTLA44,neutral,0.9981526732444764
presiden prabowo sidak pelaksanaan program makan bergizi gratis sd tk jakarta timur,Presiden Prabowo Sidak Pelaksanaan Program Makan Bergizi Gratis di SD dan TK di Jakarta Timur https://t.co/Sn0dyeim02,neutral,0.9988415837287904
presiden prabowo mendadak meninjau program makan bergizi gratis sd tk wilayah jaktim prabowo mengunjungi dapur penyajian,Presiden Prabowo mendadak meninjau program makan bergizi gratis di SD dan TK di wilayah Jaktim. Prabowo juga mengunjungi dapur penyajian. https://t.co/wdQ8CnYxmU,neutral,0.9987908005714417
presiden prabowo subianto inspeksi mendadak sidak meninjau program makan bergizi gratis mbg pulogadung jakarta timur jaktim senin 3 2 2025 sidak sekolah,Presiden Prabowo Subianto melakukan inspeksi mendadak (sidak) untuk meninjau program makan bergizi gratis (MBG) di Pulogadung Jakarta Timur (Jaktim) Senin (3/2/2025). Sidak dilakukan di dua sekolah. https://t.co/BIOiYiHPoz https://t.co/pnmsgttV8r,neutral,0.998930275440216
pagi apel gabungan opd pemerintah kota dibahas pengurangan anggaran sesuai surat arahan presiden yak program makan gratis,Tadi pagi ikut apel gabungan seluruh OPD Pemkot. Yang dibahas: pengurangan anggaran sesuai surat arahan dari Presiden. Untuk apa? Yak program makan gratis ‍↕️,neutral,0.998920202255249
seskab mayor teddy presiden mendadak mengecek pelaksanaan makan bergizi gratis sd negeri 05 jati tk negeri 02 dapurnya pulo gadung jakarta timur,Menurut Seskab Mayor Teddy Pak Presiden mendadak ingin mengecek pelaksanaan Makan Bergizi Gratis ke SD Negeri 05 Jati dan TK Negeri 02 dan dapurnya di Pulo Gadung Jakarta Timur. . https://t.co/yZRRpDlv9i,neutral,0.9989548921585084
im crying presiden mirip  anies sayang orang2 pilih  makan gratis pejabat memiskinkan orang miskin memperkaya orang kaya dipikir2 iya kualitas sdm indo memang  rendah sih they dont deserve anies at all,im crying :((( kita harusnya punya presiden kayak pak anies ... tp sayang orang2 lebih milih makan gratis dan pejabat yg memiskinkan orang miskin dan memperkaya orang kaya. tp setelah dipikir2 ya kualitas sdm indo emang masih rendah sih they dont deserve pak anies at all.,negative,0.9993534684181212
presiden prabowo memikirkan  makan gratis rakyat susah perduli gas 3 kg hilang masyarakat turunkan gibran wakil presiden 3 kg diatasi wakil presiden dibutuhkan rakyat gas diam lawan presiden menteri becus,Presiden prabowo cuma mikirin makan gratis rakyat susah ga perduli gas 3 kg bisa hilang dari masyarakat.turunkan gibran jadi wakil presiden karena masalah 3 kg tidak bisa diatasi wakil presiden dibutuhkan rakyat masalah gas jangan diam lawan presiden dan menteri tidak becus.,neutral,0.8154362440109253
isu makan gratis tenggelam dengan  munculnya pik2 pik2 tenggelam dengan  munculnya pagar bambu pagar bambu tenggelam dengan  oke gas endingnya pembatalan kebijakan terima kasih presiden mendengar suara rakyat,Isu ttg makan gratis tenggelam dg munculnya pik2. Pik2 tenggelam dg munculnya pagar bambu. Pagar bambu tenggelam dg oke gas. Endingnya akan ada pembatalan kebijakan. Lalu Trmksh pak presiden sdh mendengar suara rakyat https://t.co/j9GhR4XT55,positive,0.6839396357536316
